number,kss,pupil,Diahyoujunn,Pupil_LowFreq,eeg,hr,eda,SCR,SCL_Ansei
11279,7,4.264,-0.853066351,,,1109,9.386253519,0.071763926,4.538030282
11280,7,4.3,-0.790137568,,,1109,9.387223167,0.073890333,4.540137415
11281,7,4.289,-0.809365807,,,1109,9.387999933,0.073942432,4.541825399
11282,7,4.314,-0.765665263,,,1109,9.388773003,0.072318169,4.54350535
11283,7,4.306,-0.779649437,,,1109,9.389840537,0.075223302,4.545825197
11284,7,4.345,-0.711476588,,,1109,9.390777506,0.081246551,4.547861316
11285,7,4.321,-0.75342911,,,1109,9.392006523,0.090205852,4.550532081
11286,7,4.346,-0.709728566,,,1109,9.393052666,0.099169641,4.552805445
11287,7,4.379,-0.652043848,,,1109,9.394384387,0.107686724,4.555699395
11288,7,4.356,-0.692248349,,,1109,9.39465493,0.109087154,4.556287308
11289,7,4.388,-0.636311652,,,1109,9.395792288,0.116782262,4.55875889
11290,7,4.426,-0.569886825,,,1109,9.396983838,0.124904479,4.561348237
11291,7,4.459,-0.512202107,,,1109,9.398171784,0.133124418,4.563929751
11292,7,4.475,-0.484233759,,,1109,9.399657247,0.143789943,4.567157796
11293,7,4.484,-0.468501563,,,1109,9.400871338,0.152157494,4.569796125
11294,7,4.494,-0.451021345,,,1109,9.402093502,0.160366941,4.572451997
11295,7,4.547,-0.358376192,,,1060,9.403382843,0.168011553,4.575253852
11296,7,4.537,-0.375856409,,,1060,9.404723552,0.175014013,4.578167334
11297,7,4.583,-0.295447408,,,1060,9.406432207,0.18292337,4.581880396
11298,7,4.583,-0.295447408,,,1060,9.407828823,0.191076622,4.58491537
11299,7,4.558,-0.339147952,,,1060,9.409549781,0.214255253,4.588655167
11300,7,4.607,-0.253494886,,,1060,9.410928631,0.239455522,4.591651534
11301,7,4.589,-0.284959278,,,1060,9.412666379,0.278270126,4.595427817
11302,7,4.561,-0.333903887,,,1060,9.41407581,0.302712924,4.598490638
11303,7,4.572,-0.314675648,,,1060,9.415507195,0.318803784,4.601601166
11304,7,4.59,-0.283211256,,,1060,9.417299806,0.33851005,4.605496672
11305,7,4.588,-0.286707299,,,1060,9.418746747,0.349684565,4.608641005
11306,7,4.588,-0.286707299,,,1060,9.420253691,0.361199759,4.611915732
11307,7,4.568,-0.321667735,,,1060,9.421806811,0.371767222,4.615290801
11308,7,4.604,-0.258738951,,,1060,9.42379548,0.377613337,4.61961236
11309,7,4.6,-0.265731038,,,1060,9.425428595,0.380284898,4.623161266
11310,7,4.609,-0.249998842,,,1060,9.427067397,0.387700835,4.62672253
11311,7,4.572,-0.314675648,,,1060,9.428726428,0.396805098,4.630327756
11312,7,4.582,-0.29719543,,,1060,9.430853684,0.407961065,4.634950476
11313,7,4.535,-0.379352453,,,1060,9.432549018,0.414610417,4.63863459
11314,7,4.501,-0.438785193,,,1060,9.43420093,0.414489096,4.642224343
11315,7,4.471,-0.491225846,,,1060,9.436241671,0.410466248,4.646659059
11316,7,4.41,-0.597855173,,,1060,9.437846316,0.404096887,4.650146098
11317,7,4.399,-0.617083413,,,1060,9.439873334,0.400067223,4.65455099
11318,7,4.393,-0.627571543,,,1060,9.441506203,0.400060522,4.658099363
11319,7,4.357,-0.690500327,,,1060,9.443112078,0.39862092,4.661589073
11320,7,4.372,-0.66428,,,1060,9.444713919,0.398786525,4.66507002
11321,7,4.378,-0.65379187,,,1060,9.446343753,0.399548147,4.668611796
11322,7,4.38,-0.650295826,,,1060,9.447989017,0.401089321,4.672187104
11323,7,4.393,-0.627571543,,,1060,9.450058279,0.40622161,4.676683797
11324,7,4.436,-0.552406608,,,1060,9.451723026,0.41034944,4.680301444
11325,7,4.451,-0.526186281,,,1060,9.453365085,0.407964719,4.683869786
11326,7,4.495,-0.449273323,,,1060,9.455407391,0.400071544,4.688307902
11327,7,4.659,-0.162597754,,,1060,9.457044658,0.391325129,4.69186583
11328,7,4.598,-0.269227082,,,1060,9.458708471,0.383515735,4.695481447
11329,7,4.644,-0.188818081,,,1060,9.460431514,0.381509133,4.699225774
11330,7,4.634,-0.206298298,,,1060,9.462190584,0.381218165,4.703048392
11331,7,4.685,-0.117149188,,,1060,9.463978576,0.381082445,4.706933861
11332,7,4.687,-0.113653145,,,1060,9.466247732,0.380910946,4.711864942
11333,7,4.692,-0.104913036,,,1060,9.468076207,0.378676855,4.715838384
11334,7,4.728,-0.041984252,,,1060,9.469942933,0.377700339,4.719894949
11335,7,4.691,-0.106661058,,,1060,9.471842337,0.377116017,4.724022526
11336,7,4.666,-0.150361602,,,1060,9.474200596,0.375699363,4.729147235
11337,7,4.605,-0.256990929,,,1060,9.476078234,0.374334252,4.733227513
11338,7,4.578,-0.304187517,,,1060,9.47796476,0.372556584,4.737327105
11339,7,4.505,-0.431793106,,,1060,9.479846774,0.370634308,4.741416891
11340,7,4.499,-0.442281236,,,1060,9.481766752,0.372581012,4.745589178
11341,7,4.441,-0.543666499,,,1060,9.483712559,0.377369084,4.749817593
11342,7,4.315,-0.763917241,,,1060,9.485660449,0.383445377,4.754050532
11343,7,4.229,-0.914247113,,,1060,9.48808298,0.393486363,4.759314912
11344,7,4.203,-0.959695679,,,1060,9.489891313,0.398454819,4.763244582
11345,7,4.251,-0.875790634,,,1060,9.491609191,0.402099367,4.766977688
11346,7,4.222,-0.926483265,,,1060,9.493675782,0.407526337,4.771468576
11347,7,4.212,-0.943963483,,,1060,9.495657308,0.412772206,4.775774612
11348,7,4.225,-0.9212392,,,1060,9.497215496,0.417769108,4.779160696
11349,7,4.18,-0.999900179,,,1060,9.498688443,0.422038976,4.782361542
11350,7,4.139,-1.071569072,,,1060,9.500087725,0.425861555,4.785402308
11351,7,4.202,-0.9614437,,,1060,9.501499523,0.430348364,4.788470273
11352,7,4.12,-1.104781485,,,1060,9.502920077,0.435348685,4.791557265
11353,7,4.113,-1.117017637,,,1060,9.504661315,0.441791845,4.795341132
11354,7,3.99,-1.332024314,,,1060,9.506043923,0.447228556,4.798345665
11355,7,3.999,-1.316292119,,,1060,9.507332381,0.451459746,4.801145602
11356,7,4.05,-1.227143009,,,1060,9.508550176,0.454838077,4.80379198
11357,7,4.096,-1.146734007,,,1002,9.509744018,0.458029466,4.806386306
11358,7,4.148,-1.055836876,,,1002,9.51117969,0.460259858,4.809506151
11359,7,4.163,-1.029616549,,,1002,9.512362435,0.458530484,4.812076363
11360,7,4.164,-1.027868527,,,1002,9.513852639,0.452624369,4.815314711
11361,7,4.2,-0.964939744,,,1002,9.515031677,0.445014994,4.817876869
11362,7,4.216,-0.936971396,,,1002,9.516200327,0.439865282,4.820416451
11363,7,4.234,-0.905507004,,,1002,9.517337616,0.442495476,4.822887881
11364,7,4.301,-0.788389546,,,1002,9.518750365,0.450190093,4.825957913
11365,7,4.268,-0.846074264,,,1002,9.519033653,0.452177006,4.826573523
11366,7,4.305,-0.781397459,,,1002,9.520153727,0.463509164,4.829007545
11367,7,4.277,-0.830342068,,,1002,9.521188085,0.476204211,4.8312553
11368,7,4.251,-0.875790634,,,1002,9.522393879,0.49615887,4.833875599
11369,7,4.287,-0.81286185,,,1002,9.523304934,0.518214272,4.835855404
11370,7,4.258,-0.863554482,,,1002,9.524164314,0.54063763,4.837722914
11371,7,4.276,-0.83209009,,,1002,9.525020028,0.551858269,4.839582458
11372,7,4.269,-0.844326242,,,1002,9.526047171,0.5576878,4.841814533
11373,7,4.266,-0.849570307,,,1002,9.526997675,0.557179896,4.843880064
11374,7,4.277,-0.830342068,,,1002,9.527597437,0.558195618,4.845183401
11375,7,4.286,-0.814609872,,,1002,9.528678496,0.566113946,4.84753264
11376,7,4.307,-0.777901415,,,1002,9.529569575,0.5695667,4.849469035
11377,7,4.286,-0.814609872,,,1002,9.530745421,0.573008234,4.852024254
11378,7,4.289,-0.809365807,,,1002,9.531658433,0.575612662,4.854008312
11379,7,4.306,-0.779649437,,,1002,9.532564887,0.577408892,4.855978119
11380,7,4.359,-0.687004283,,,1002,9.533755648,0.580716666,4.858565751
11381,7,4.37,-0.667776044,,,1002,9.534713613,0.583970953,4.860647494
11382,7,4.402,-0.611839348,,,1002,9.535630869,0.588079618,4.862640774
11383,7,4.408,-0.601351217,,,1002,9.536528995,0.59332278,4.864592485
11384,7,4.437,-0.550658586,,,863,9.537417877,0.599720023,4.866524105
11385,7,4.45,-0.527934303,,,863,9.538524746,0.608988947,4.868929431
11386,7,4.524,-0.398580692,,,863,9.539449786,0.616563654,4.870939628
11387,7,4.53,-0.388092562,,,863,9.540383684,0.625018834,4.872969073
11388,7,4.502,-0.437037171,,,863,9.541315669,0.634687536,4.874994359
11389,7,4.526,-0.395084649,,,863,9.54220946,0.642673612,4.876936648
11390,7,4.54,-0.370612344,,,863,9.543202302,0.646954044,4.879094184
11391,7,4.541,-0.368864322,,,863,9.543952784,0.648436989,4.880725049
11392,7,4.522,-0.402076736,,,863,9.544810496,0.646845581,4.882588936
11393,7,4.545,-0.361872235,,,863,9.545479094,0.649252233,4.884041859
11394,7,4.542,-0.367116301,,,863,9.546272461,0.654781031,4.885765917
11395,7,4.569,-0.319919713,,,863,9.546840196,0.658530308,4.886999656
11396,7,4.588,-0.286707299,,,863,9.547383507,0.66322423,4.888180321
11397,7,4.584,-0.293699386,,,863,9.547959469,0.667798232,4.889431939
11398,7,4.639,-0.197558189,,,863,9.548542423,0.672611481,4.89069875
11399,7,4.627,-0.218534451,,,863,9.549260451,0.68057,4.892259089
11400,7,4.633,-0.20804632,,,863,9.549814224,0.686255918,4.893462488
11401,7,4.607,-0.253494886,,,863,9.550313838,0.689608432,4.894548195
11402,7,4.63,-0.213290385,,,863,9.550790143,0.69195836,4.895583248
11403,7,4.614,-0.241258734,,,863,9.551256673,0.693549945,4.896597061
11404,7,4.573,-0.312927626,,,863,9.551872321,0.695608242,4.897934919
11405,7,4.563,-0.330407844,,,863,9.552427733,0.698361356,4.89914188
11406,7,4.542,-0.367116301,,,863,9.553146111,0.700966254,4.900702981
11407,7,4.501,-0.438785193,,,863,9.553761531,0.703408205,4.902040343
11408,7,4.501,-0.438785193,,,863,9.554375697,0.710400151,4.903374982
11409,7,4.434,-0.555902651,,,863,9.555001646,0.720931899,4.904735226
11410,7,4.416,-0.587367043,,,868,9.555670843,0.733868743,4.906189451
11411,7,4.379,-0.652043848,,,868,9.55652862,0.752843461,4.908053478
11412,7,4.366,-0.674768131,,,868,9.557175479,0.761225241,4.909459161
11413,7,4.363,-0.680012196,,,868,9.557805545,0.766090701,4.910828351
11414,7,4.335,-0.728956806,,,868,9.558589704,0.771659468,4.912532401
11415,7,4.294,-0.800625698,,,868,9.559224908,0.77511177,4.913912757
11416,7,4.29,-0.807617785,,,868,9.559899118,0.780518072,4.915377875
11417,7,4.278,-0.828594046,,,868,9.560585836,0.785380186,4.916870177
11418,7,4.199,-0.966687766,,,868,9.561448005,0.788917509,4.918743747
11419,7,4.214,-0.940467439,,,868,9.562121092,0.787604518,4.920206425
11420,7,4.204,-0.957947657,,,868,9.562769644,0.781456728,4.921615787
11421,7,4.188,-0.985916005,,,868,9.563091702,0.777196428,4.922315649
11422,7,4.172,-1.013884353,,,868,9.563732854,0.766333825,4.923708931
11423,7,4.193,-0.977175896,,,868,9.564362301,0.755036912,4.925076775
11424,7,4.172,-1.013884353,,,868,9.56499236,0.754257789,4.92644595
11425,7,4.184,-0.992908092,,,868,9.565617544,0.759944563,4.927804533
11426,7,4.177,-1.005144245,,,868,9.566377716,0.77053316,4.929456455
11427,7,4.193,-0.977175896,,,868,9.566995381,0.781187822,4.930798696
11428,7,4.135,-1.078561159,,,868,9.567809095,0.789630627,4.932566972
11429,7,4.136,-1.076813137,,,868,9.568471455,0.799994924,4.934006338
11430,7,4.157,-1.04010468,,,868,9.569323554,0.813708857,4.935858027
11431,7,4.144,-1.062828963,,,868,9.569995684,0.805276577,4.937318627
11432,7,4.155,-1.043600723,,,868,9.570664969,0.782479435,4.938773043
11433,7,4.155,-1.043600723,,,868,9.571349952,0.750828902,4.940261574
11434,7,4.161,-1.033112593,,,868,9.572190595,0.701653562,4.942088367
11435,7,4.152,-1.048844789,,,868,9.572923204,0.698360236,4.943680392
11436,7,4.153,-1.047096767,,,868,9.573454502,0.711536782,4.94483495
11437,7,4.128,-1.090797311,,,901,9.573942008,0.731418199,4.945894345
11438,7,4.092,-1.153726094,,,901,9.574397543,0.750045367,4.946884264
11439,7,4.072,-1.18868653,,,901,9.57484875,0.748507335,4.947864777
11440,7,4.025,-1.270843553,,,901,9.575264745,0.743227731,4.948768772
11441,7,3.996,-1.321536184,,,901,9.575715649,0.740342388,4.949748628
11442,7,3.956,-1.391457054,,,901,9.576162815,0.750468413,4.950720359
11443,7,3.972,-1.363488706,,,901,9.576515033,0.771892922,4.951485761
11444,7,3.96,-1.384464967,,,901,9.576849265,0.792910693,4.952212079
11445,7,3.992,-1.328528271,,,901,9.577248412,0.822091326,4.953079461
11446,7,3.963,-1.379220902,,,901,9.577512083,0.822921888,4.953652441
11447,7,3.994,-1.325032227,,,901,9.577571119,0.820265672,4.953780731
11448,7,4.02,-1.279583661,,,901,9.577847409,0.802105364,4.954381136
11449,7,4.016,-1.286575749,,,901,9.578037388,0.775662862,4.954793977
11450,7,4.053,-1.221898943,,,901,9.578250509,0.771448438,4.955257108
11451,7,4.073,-1.186938508,,,901,9.578491662,0.791389316,4.955781155
11452,7,4.139,-1.071569072,,,901,9.578792371,0.822284083,4.956434622
11453,7,4.192,-0.978923918,,,901,9.579048635,0.859565759,4.956991508
11454,7,4.176,-1.006892266,,,901,9.579285884,0.867866226,4.957507072
11455,7,4.188,-0.985916005,,,901,9.579514583,0.856775551,4.958004055
11456,7,4.235,-0.903758982,,,901,9.579821293,0.842779207,4.958670564
11457,7,4.268,-0.846074264,,,901,9.580057773,0.824765811,4.959184457
11458,7,4.298,-0.793633611,,,901,9.580285724,0.823776589,4.959679814
11459,7,4.337,-0.725460762,,,901,9.580435895,0.827694295,4.960006149
11460,7,4.341,-0.718468675,,,901,9.580561395,0.828753611,4.960278871
11461,7,4.368,-0.671272088,,,901,9.580704742,0.832186641,4.960590378
11462,7,4.392,-0.629319565,,,901,9.580826022,0.832929554,4.960853931
11463,7,4.393,-0.627571543,,,901,9.580946863,0.838941956,4.96111653
11464,7,4.414,-0.590863086,,,901,9.581078623,0.845815889,4.961402855
11465,7,4.418,-0.583870999,,,926,9.581357977,0.8404477,4.962009918
11466,7,4.437,-0.550658586,,,926,9.581431068,0.838080307,4.962168749
11467,7,4.488,-0.461509476,,,926,9.581734479,0.828777061,4.962828089
11468,7,4.474,-0.485981781,,,926,9.582115865,0.814237837,4.963656877
11469,7,4.471,-0.491225846,,,926,9.582610513,0.805068692,4.96473179
11470,7,4.502,-0.437037171,,,926,9.583147283,0.804032503,4.965898242
11471,7,4.67,-0.143369515,,,926,9.583792617,0.80338503,4.96730061
11472,7,4.691,-0.106661058,,,926,9.584464245,0.804499706,4.968760118
11473,7,4.66,-0.160849732,,,926,9.584999616,0.804031435,4.969923527
11474,7,4.663,-0.155605667,,,926,9.585558064,0.806266891,4.971137085
11475,7,4.672,-0.139873471,,,926,9.586275478,0.811284468,4.972696091
11476,7,4.709,-0.075196666,,,926,9.586431905,0.811943916,4.973036022
11477,7,4.71,-0.073448644,,,926,9.587097515,0.813457504,4.974482451
11478,7,4.678,-0.129385341,,,926,9.588000057,0.814313702,4.976443757
11479,7,4.665,-0.152109624,,,926,9.588759595,0.814509891,4.978094302
11480,7,4.641,-0.194062146,,,926,9.589518698,0.814291373,4.979743903
11481,7,4.617,-0.236014668,,,926,9.59039803,0.814504569,4.981654771
11482,7,4.609,-0.249998842,,,926,9.59110183,0.813659611,4.983184192
11483,7,4.435,-0.554154629,,,926,9.591957824,0.811502134,4.985044343
11484,7,4.426,-0.569886825,,,926,9.592669433,0.809008966,4.986590734
11485,7,4.406,-0.604847261,,,926,9.593573854,0.80458572,4.988556122
11486,7,4.399,-0.617083413,,,926,9.594277837,0.800001906,4.99008594
11487,7,4.377,-0.655539892,,,926,9.594999864,0.79340833,4.991654972
11488,7,4.367,-0.673020109,,,926,9.596006355,0.778483049,4.993842167
11489,7,4.346,-0.709728566,,,926,9.596863089,0.762377033,4.995703927
11490,7,4.385,-0.641555718,,,926,9.597760269,0.742780775,4.997653581
11491,7,4.349,-0.704484501,,,926,9.59868141,0.721848174,4.999655304
11492,7,4.34,-0.720216697,,,881,9.599594709,0.70241974,5.001639984
11493,7,4.313,-0.767413285,,,881,9.600531599,0.681896047,5.003675933
11494,7,4.306,-0.779649437,,,881,9.601753439,0.653550852,5.006331101
11495,7,4.299,-0.791885589,,,881,9.602701408,0.628402778,5.008391122
11496,7,4.348,-0.706232523,,,881,9.603618821,0.600466111,5.010384744
11497,7,4.48,-0.47549365,,,881,9.604523346,0.571202047,5.012350359
11498,7,4.4,-0.615335391,,,881,9.605399242,0.540174793,5.01425376
11499,7,4.439,-0.547162542,,,881,9.606517423,0.498296691,5.016683668
11500,7,4.466,-0.499965955,,,881,9.607424767,0.462468184,5.018655408
11501,7,4.508,-0.426549041,,,881,9.608307505,0.424451147,5.020573678
11502,7,4.511,-0.421304975,,,881,9.609411382,0.375860439,5.022972504
11503,7,4.568,-0.321667735,,,881,9.610316444,0.342706321,5.024939284
11504,7,4.598,-0.269227082,,,881,9.611462219,0.305810459,5.027429158
11505,7,4.616,-0.23776269,,,881,9.612389222,0.278768098,5.029443619
11506,7,4.586,-0.290203343,,,881,9.613540848,0.237800637,5.031946206
11507,7,4.564,-0.328659822,,,881,9.613767707,0.227498056,5.032439193
11508,7,4.547,-0.358376192,,,881,9.61466886,0.181419524,5.034397478
11509,7,4.54,-0.370612344,,,881,9.615800202,0.12070541,5.036855987
11510,7,4.551,-0.351384105,,,881,9.6167175,0.070064505,5.038849358
11511,7,4.537,-0.375856409,,,881,9.617699313,0.032920197,5.040982926
11512,7,4.539,-0.372360366,,,881,9.618728302,0.003760532,5.043219013
11513,7,5.671,1.606400271,,,940,9.785279853,0.48775803,5.405150597
11514,7,5.656,1.580179945,,,940,9.791578846,0.47138798,5.418838879
11515,7,5.67,1.604652249,,,940,9.796670602,0.463102806,5.429903725
11516,7,5.654,1.576683901,,,940,9.801779946,0.456006607,5.441006793
11517,7,5.645,1.560951705,,,940,9.806866361,0.457494263,5.452060031
11518,7,5.668,1.601156206,,,940,9.813217526,0.46814931,5.465861689
11519,7,5.691,1.641360706,,,940,9.81702848,0.476752877,5.474143236
11520,7,5.664,1.594164119,,,940,9.823385987,0.492507218,5.487958673
11521,7,5.661,1.588920054,,,940,9.828508153,0.498171326,5.499089605
11522,7,5.658,1.583675988,,,940,9.834918583,0.504098966,5.513020048
11523,7,5.639,1.550463575,,,940,9.840049544,0.50779633,5.52417009
11524,7,5.661,1.588920054,,,940,9.846503433,0.514736797,5.538194974
11525,7,5.644,1.559203684,,,940,9.851694985,0.522111405,5.549476688
11526,7,5.641,1.553959618,,,940,9.856906074,0.527212359,5.560800854
11527,7,5.668,1.601156206,,,940,9.862141656,0.532165742,5.572178249
11528,7,5.635,1.543471488,,,940,9.867373631,0.538669111,5.583547803
11529,7,5.66,1.587172032,,,940,9.873922192,0.547551777,5.597778419
11530,7,5.656,1.580179945,,,940,9.879179273,0.555061917,5.609202531
11531,7,5.607,1.494526878,,,940,9.88446053,0.560749084,5.62067918
11532,7,5.603,1.487534791,,,940,9.889809963,0.557407896,5.632303982
11533,7,5.622,1.520747205,,,940,9.896568069,0.544653305,5.646989957
11534,7,5.641,1.553959618,,,940,9.902020135,0.529154038,5.658837789
11535,7,5.621,1.518999183,,,952,9.903391985,0.524135175,5.661818943
11536,7,5.618,1.513755118,,,952,9.908885587,0.507942544,5.673757038
11537,7,5.637,1.546967531,,,952,9.915791593,0.48926018,5.688764413
11538,7,5.623,1.522495227,,,952,9.921373284,0.46957157,5.700893932
11539,7,5.677,1.616888402,,,952,9.926992016,0.449783916,5.713103946
11540,7,5.649,1.567943792,,,952,9.932609441,0.440562501,5.725311119
11541,7,5.666,1.597660162,,,952,9.939649188,0.439484274,5.740609126
11542,7,5.685,1.630872576,,,952,9.945304019,0.445293835,5.752897586
11543,7,5.694,1.646604772,,,952,9.950978424,0.451408162,5.76522858
11544,7,5.702,1.660588946,,,952,9.956701385,0.432878952,5.777665093
11545,7,5.683,1.627376532,,,952,9.962460187,0.399575118,5.79017949
11546,7,5.706,1.667581033,,,952,9.96968777,0.350655321,5.805885681
11547,7,5.703,1.662336968,,,952,9.97546343,0.3148184,5.818436714
11548,7,5.693,1.64485675,,,952,9.981188096,0.302654994,5.830876929
11549,7,5.679,1.620384445,,,952,9.986889547,0.298754355,5.8432667
11550,7,5.669,1.602904228,,,952,9.993990601,0.29869055,5.858697931
11551,7,5.655,1.578431923,,,952,9.999668994,0.296316725,5.871037594
11552,7,5.666,1.597660162,,,952,10.00535082,0.287860657,5.883384721
11553,7,5.644,1.559203684,,,952,10.01100369,0.285488203,5.895668921
11554,7,5.647,1.564447749,,,952,10.01663416,0.2855391,5.907904439
11555,7,5.658,1.583675988,,,952,10.02371605,0.282713814,5.923294014
11556,7,5.608,1.4962749,,,952,10.02941086,0.279396892,5.935669357
11557,7,5.661,1.588920054,,,952,10.03511039,0.274580216,5.948054945
11558,7,5.647,1.564447749,,,952,10.04083027,0.267369389,5.96048476
11559,7,5.624,1.524243248,,,952,10.04793633,0.254551438,5.975926882
